日期,開盤,最高,最低,收盤,成交量
2018-01-30,10.992159,11.203256,10.585042,10.841375,13545.0
2018-01-31,10.841375,10.841375,10.117611,10.117611,51334.0
2018-02-01,10.373944,10.931845,10.373944,10.60012,22549.0
2018-02-02,10.60012,10.60012,10.449336,10.554885,11274.0
2018-02-05,10.298552,10.539806,10.298552,10.539806,1989.0
2018-02-06,10.31363,10.31363,9.529553,9.544632,30546.0
2018-02-07,9.665259,9.981905,9.574788,9.981905,18569.0
2018-02-08,9.981905,9.981905,9.604945,9.785886,8621.0
2018-02-09,9.785886,9.785886,9.785886,9.785886,0.0
2018-02-12,9.800965,10.449336,9.258142,10.419179,55708.0
2018-02-21,10.419179,10.615199,9.891435,10.373944,45760.0
2018-02-22,9.996984,10.268395,9.981905,10.268395,7982.0
2018-02-23,10.042219,10.373944,10.042219,10.31363,8624.0
2018-02-26,10.31363,10.31363,10.147768,10.31363,1989.0
2018-02-27,10.494571,10.524728,10.102533,10.404101,13264.0
2018-03-01,10.132689,10.132689,10.132689,10.132689,983.0
2018-03-02,10.162846,10.389022,10.162846,10.328709,2652.0
2018-03-05,10.434258,10.449336,10.434258,10.449336,2652.0
2018-03-06,10.102533,10.253317,9.710494,10.253317,27191.0
2018-03-07,10.102533,10.102533,9.906513,10.102533,21885.0
2018-03-08,9.951749,10.690591,9.951749,10.434258,31837.0
2018-03-09,10.826296,11.474668,10.796139,11.308805,155889.0
2018-03-12,11.097708,11.685765,11.052472,11.308805,92848.0
2018-03-13,11.474668,11.474668,11.067551,11.188178,37802.0
2018-03-14,10.901688,11.323884,10.735826,11.067551,41781.0
2018-03-15,11.007237,11.127864,10.765983,11.067551,26528.0
2018-03-16,10.826296,11.007237,10.826296,11.007237,5968.0
2018-03-19,11.127864,11.127864,10.856453,11.082629,13264.0
2018-03-20,11.082629,11.082629,11.082629,11.082629,1327.0
2018-03-21,11.082629,11.218335,11.082629,11.203256,9948.0
2018-03-22,11.308805,11.685765,11.203256,11.203256,9948.0
2018-03-23,11.203256,11.444511,10.97708,11.414354,31466.0
2018-03-26,10.962002,11.293727,10.962002,11.037394,4078.0
2018-03-27,11.354041,11.354041,11.037394,11.037394,15159.0
2018-03-28,11.007237,12.092882,11.007237,11.504825,76931.0
2018-03-29,11.534981,12.032569,11.444511,11.83655,67646.0
2018-03-30,12.062726,12.273823,11.384197,11.731001,55708.0
2018-04-02,11.806393,11.806393,11.067551,11.26357,35149.0
2018-04-03,10.60012,11.127864,10.60012,11.082629,11369.0
2018-04-09,10.946924,11.112786,10.946924,11.007237,13264.0
2018-04-10,11.142943,11.519903,11.022316,11.1731,28517.0
2018-04-11,11.338962,11.338962,11.037394,11.248492,10038.0
2018-04-12,10.946924,11.384197,10.946924,11.248492,8048.0
2018-04-13,11.384197,11.655609,11.1731,11.429433,22668.0
2018-04-16,11.1731,11.1731,11.1731,11.1731,663.0
2018-04-17,11.384197,11.384197,10.901688,10.901688,45827.0
2018-04-18,11.203256,11.26357,10.826296,11.248492,31170.0
2018-04-19,11.248492,11.248492,11.248492,11.248492,1392.0
2018-04-20,11.233413,11.233413,11.233413,11.233413,663.0
2018-04-23,10.826296,11.127864,10.811218,11.127864,23879.0
2018-04-24,11.791314,11.791314,10.841375,10.901688,34487.0
2018-04-25,10.479493,10.675512,10.479493,10.675512,5305.0
2018-04-26,10.675512,10.675512,10.660434,10.675512,11938.0
2018-04-27,10.585042,10.585042,10.585042,10.585042,1326.0
2018-04-30,10.585042,10.585042,10.554885,10.585042,4642.0
2018-05-02,10.585042,10.630277,10.177925,10.569963,11274.0
2018-05-03,10.283474,10.705669,10.283474,10.705669,11274.0
2018-05-04,10.494571,10.765983,10.494571,10.765983,1326.0
2018-05-07,10.705669,10.705669,10.585042,10.585042,5305.0
2018-05-08,10.434258,10.630277,10.434258,10.630277,2654.0
2018-05-09,10.328709,10.554885,10.328709,10.554885,4642.0
2018-05-10,10.328709,10.373944,10.328709,10.373944,4642.0
2018-05-11,10.373944,10.479493,10.373944,10.479493,14590.0
2018-05-14,10.298552,10.554885,10.298552,10.554885,1989.0
2018-05-15,10.554885,10.554885,10.373944,10.373944,2122.0
2018-05-16,10.554885,10.554885,10.554885,10.554885,1989.0
2018-05-17,10.554885,10.554885,10.554885,10.554885,1989.0
2018-05-18,10.690591,10.705669,10.690591,10.690591,4974.0
2018-05-21,10.554885,10.735826,10.404101,10.735826,15253.0
2018-05-22,10.735826,10.735826,10.735826,10.735826,0.0
2018-05-23,10.735826,10.962002,10.735826,10.931845,6771.0
2018-05-24,10.479493,10.826296,10.479493,10.826296,4642.0
2018-05-25,10.826296,10.826296,10.826296,10.826296,0.0
2018-05-28,11.052472,11.052472,11.052472,11.052472,2321.0
2018-05-29,10.358866,10.962002,10.358866,10.962002,4707.0
2018-05-30,10.856453,10.856453,10.856453,10.856453,696.0
2018-05-31,10.856453,11.052472,10.50965,10.962002,17906.0
2018-06-01,10.735826,10.901688,10.735826,10.901688,1989.0
2018-06-04,11.007237,11.007237,10.479493,10.856453,12882.0
2018-06-05,10.177925,10.675512,10.177925,10.675512,6632.0
2018-06-06,10.373944,10.554885,10.373944,10.554885,23212.0
2018-06-07,10.554885,10.569963,10.554885,10.554885,14590.0
2018-06-08,10.841375,10.97708,10.841375,10.901688,6632.0
2018-06-11,10.901688,10.946924,10.585042,10.946924,6177.0
