日期,開盤,最高,最低,收盤,成交量
2018-01-30,34.322472,35.040161,34.322472,34.364689,724631.0
2018-01-31,34.364689,34.449123,34.19582,34.19582,432412.0
2018-02-01,34.322472,34.491341,33.942516,33.942516,824063.0
2018-02-02,33.900303,34.871292,33.815868,34.19582,1078916.0
2018-02-05,34.19582,34.19582,33.562565,33.689217,815448.0
2018-02-06,33.351479,33.351479,30.396284,30.480719,2323527.0
2018-02-07,31.705013,32.718224,31.240625,31.9161,1077213.0
2018-02-08,32.507137,32.507137,31.493929,31.747231,1074704.0
2018-02-09,31.747231,31.747231,31.747231,31.747231,0.0
2018-02-12,31.282843,31.409494,30.902889,31.240625,764244.0
2018-02-21,31.536146,33.604782,31.536146,33.604782,1326063.0
2018-02-22,34.449123,35.631203,33.942516,34.997944,4828673.0
2018-02-23,34.955727,35.335682,34.575775,34.66021,1398774.0
2018-02-26,35.040161,35.20903,33.984737,33.984737,965257.0
2018-02-27,34.322472,35.800068,34.026955,35.335682,3110452.0
2018-03-01,35.293465,36.559975,34.786861,35.462334,3834179.0
2018-03-02,35.673416,36.095589,35.166813,35.546768,1575051.0
2018-03-05,36.053371,36.053371,34.19582,34.364689,1690466.0
2018-03-06,34.871292,34.955727,34.449123,34.449123,572761.0
2018-03-07,34.449123,34.871292,34.280254,34.280254,573899.0
2018-03-08,34.449123,34.744644,34.238037,34.280254,379428.0
2018-03-09,34.617992,35.293465,34.533558,34.617992,1007954.0
2018-03-12,35.842285,36.22224,35.040161,35.040161,2743613.0
2018-03-13,35.040161,35.588985,34.955727,35.462334,1879209.0
2018-03-14,35.842285,39.008568,35.673416,39.008568,8936280.0
2018-03-15,40.021774,40.359512,38.924133,39.93734,23141832.0
2018-03-16,39.557388,40.823898,38.755264,39.008568,8266827.0
2018-03-19,39.68404,40.528381,38.924133,39.388519,5597342.0
2018-03-20,39.346302,41.541592,39.050781,40.317295,9602431.0
2018-03-21,41.372723,42.639233,40.612816,40.612816,11648704.0
2018-03-22,40.655033,41.034985,38.67083,38.797482,6208577.0
2018-03-23,37.151016,39.472954,37.151016,38.333092,4246121.0
2018-03-26,39.008568,39.177433,38.164227,38.164227,2257914.0
2018-03-27,38.417526,39.599606,38.417526,38.586395,2816445.0
2018-03-28,38.67083,39.388519,37.910923,37.995358,2408651.0
2018-03-29,38.544178,39.430737,37.910923,39.346302,3239549.0
2018-03-30,40.443947,40.866116,38.839699,38.839699,4744710.0
2018-04-02,38.586395,39.346302,38.248657,38.586395,1538826.0
2018-04-03,38.544178,38.966351,38.206444,38.544178,1187293.0
2018-04-09,39.092999,40.021774,38.839699,39.852905,2770619.0
2018-04-10,39.93734,41.96376,39.346302,40.781685,9902411.0
