日期,開盤,最高,最低,收盤,成交量
2018-01-30,21.799999,21.799999,21.799999,21.799999,2145.0
2018-01-31,21.6,21.799999,21.6,21.799999,3001.0
2018-02-01,21.799999,21.799999,21.799999,21.799999,0.0
2018-02-02,21.6,21.75,21.6,21.75,3000.0
2018-02-05,21.5,21.549999,21.5,21.549999,24655.0
2018-02-06,21.6,21.65,21.450001,21.450001,30046.0
2018-02-07,21.4,21.700001,21.35,21.700001,7000.0
2018-02-08,21.549999,21.549999,21.549999,21.549999,3000.0
2018-02-09,21.549999,21.549999,21.549999,21.549999,0.0
2018-02-12,21.049999,23.299999,21.049999,22.0,11000.0
2018-02-21,21.700001,21.700001,21.65,21.65,4000.0
2018-02-22,21.65,21.65,21.65,21.65,4000.0
2018-02-23,21.950001,22.799999,21.950001,22.700001,6255.0
2018-02-26,22.35,23.799999,22.299999,22.799999,20610.0
2018-02-27,22.4,22.549999,22.4,22.549999,10000.0
2018-03-01,22.4,22.4,22.4,22.4,1600.0
2018-03-02,20.200001,22.0,20.200001,22.0,13000.0
2018-03-05,21.799999,21.799999,21.799999,21.799999,1000.0
2018-03-06,21.950001,22.25,21.950001,22.25,2145.0
2018-03-07,22.1,22.5,22.1,22.5,3000.0
2018-03-08,23.0,23.0,22.1,22.1,5000.0
2018-03-09,22.200001,22.200001,22.0,22.0,23763.0
2018-03-12,22.049999,22.049999,22.049999,22.049999,5000.0
2018-03-13,22.049999,22.049999,22.049999,22.049999,0.0
2018-03-14,22.049999,22.049999,22.049999,22.049999,0.0
2018-03-15,22.049999,22.049999,22.049999,22.049999,0.0
2018-03-16,22.049999,22.049999,22.049999,22.049999,0.0
2018-03-19,22.15,22.15,22.15,22.15,20.0
2018-03-20,22.1,22.1,22.1,22.1,19000.0
2018-03-21,22.15,22.15,22.15,22.15,6000.0
2018-03-22,22.15,22.15,22.15,22.15,0.0
2018-03-23,22.0,22.049999,22.0,22.049999,2000.0
2018-03-26,22.15,22.15,22.1,22.1,2000.0
2018-03-27,22.15,22.15,22.15,22.15,20.0
2018-03-28,22.15,22.15,22.15,22.15,8000.0
2018-03-29,22.15,22.200001,22.1,22.15,44000.0
2018-03-30,22.15,22.15,22.15,22.15,1180.0
2018-04-02,22.15,22.15,22.15,22.15,35000.0
2018-04-03,22.049999,22.049999,22.049999,22.049999,5000.0
2018-04-09,22.1,22.1,22.049999,22.049999,6000.0
2018-04-10,22.049999,22.049999,22.049999,22.049999,0.0
2018-04-11,22.799999,22.799999,22.700001,22.700001,2000.0
2018-04-12,22.700001,22.700001,22.700001,22.700001,0.0
2018-04-13,22.700001,22.700001,22.700001,22.700001,0.0
2018-04-16,21.4,21.4,21.4,21.4,1001.0
2018-04-17,21.4,21.4,21.4,21.4,0.0
2018-04-18,21.15,21.450001,21.15,21.450001,3000.0
2018-04-19,22.0,22.0,22.0,22.0,1137.0
2018-04-20,22.0,22.0,22.0,22.0,0.0
2018-04-23,22.0,22.25,22.0,22.25,4010.0
2018-04-24,22.200001,22.25,21.5,21.5,12000.0
2018-04-25,21.5,22.950001,21.5,22.9,5000.0
2018-04-26,22.0,22.0,22.0,22.0,1000.0
2018-04-27,22.0,22.0,22.0,22.0,0.0
2018-04-30,21.5,22.200001,21.5,22.200001,3000.0
2018-05-02,22.0,22.0,22.0,22.0,2000.0
2018-05-03,21.6,21.950001,21.6,21.950001,2000.0
