日期,開盤,最高,最低,收盤,成交量
2020-12-22,29.5,36.0,23.700001,24.700001,3866032.0
2020-12-23,24.65,26.1,24.5,24.9,1564282.0
2020-12-24,25.0,26.1,24.5,24.700001,505983.0
2020-12-25,24.9,24.9,24.4,24.9,416523.0
2020-12-28,24.6,25.5,24.0,25.0,1085100.0
2020-12-29,25.1,25.1,24.799999,24.9,579100.0
2020-12-30,25.0,25.1,24.799999,24.799999,834420.0
2020-12-31,24.799999,25.049999,24.799999,24.85,863300.0
2021-01-04,24.85,24.9,24.25,24.85,480200.0
2021-01-05,24.75,25.1,24.6,25.0,346974.0
2021-01-06,25.0,25.049999,24.9,24.9,340000.0
2021-01-07,24.9,26.1,24.85,25.049999,407500.0
2021-01-08,25.25,25.25,25.0,25.25,213403.0
2021-01-11,25.35,29.0,25.299999,29.0,724010.0
2021-01-12,27.799999,27.799999,26.299999,26.9,482286.0
2021-01-13,27.1,27.1,26.1,26.450001,147667.0
2021-01-14,26.5,26.799999,26.25,26.700001,120600.0
2021-01-15,26.85,28.75,26.450001,27.65,1274939.0
2021-01-18,28.0,30.85,27.799999,29.700001,1215042.0
2021-01-19,29.6,29.65,27.85,28.700001,318733.0
2021-01-20,29.200001,30.549999,28.700001,29.4,190882.0
2021-01-21,28.9,29.299999,27.799999,28.65,256252.0
2021-01-22,28.4,28.700001,28.1,28.25,111517.0
2021-01-25,28.5,31.9,28.200001,29.85,350928.0
2021-01-26,30.1,30.950001,28.950001,29.1,256103.0
2021-01-27,28.950001,29.85,27.75,28.15,347860.0
2021-01-28,28.4,29.049999,28.0,28.200001,100000.0
2021-01-29,28.299999,28.4,28.0,28.0,75627.0
2021-02-01,28.0,28.200001,27.75,27.75,73716.0
2021-02-02,28.0,28.85,27.9,28.4,69100.0
2021-02-03,28.0,28.549999,27.950001,28.4,93000.0
2021-02-04,28.200001,28.25,28.0,28.25,92300.0
2021-02-05,28.35,29.1,28.200001,28.75,100026.0
2021-02-17,28.5,28.9,28.0,28.85,212785.0
2021-02-18,28.9,29.85,28.450001,28.65,143430.0
2021-02-19,28.9,29.1,28.5,29.1,191000.0
2021-02-22,28.65,28.950001,28.549999,28.549999,132500.0
2021-02-23,28.5,28.85,28.0,28.0,199601.0
2021-02-24,28.0,28.049999,27.25,27.5,190435.0
2021-02-25,27.299999,27.5,27.0,27.299999,96898.0
2021-02-26,27.200001,27.4,27.15,27.299999,22500.0
2021-03-02,27.15,27.4,26.799999,26.799999,99200.0
2021-03-03,26.75,26.799999,26.299999,26.799999,53800.0
2021-03-04,26.450001,26.6,26.1,26.5,140000.0
2021-03-05,26.6,27.5,26.6,27.200001,60020.0
2021-03-08,27.6,28.15,27.0,27.700001,81751.0
2021-03-09,27.65,28.049999,27.65,27.9,39150.0
2021-03-10,27.9,28.200001,27.450001,27.700001,97303.0
2021-03-11,28.0,29.049999,28.0,28.4,159440.0
2021-03-12,28.0,28.9,27.5,27.9,54105.0
2021-03-15,27.9,27.9,26.4,26.700001,98554.0
