日期,開盤,最高,最低,收盤,成交量
2018-01-30,19.757698,19.941919,19.665588,19.803755,100261.0
2018-01-31,19.895864,19.941919,19.665588,19.84981,46683.0
2018-02-01,19.84981,19.84981,19.665588,19.803755,40277.0
2018-02-02,19.803755,19.803755,19.619534,19.803755,54282.0
2018-02-05,19.665588,19.665588,19.251091,19.435312,129290.0
2018-02-06,19.297146,19.297146,17.777323,18.09971,412548.0
2018-02-07,18.329987,18.376041,18.145765,18.283932,143306.0
2018-02-08,18.09971,18.19182,17.961544,18.145765,67310.0
2018-02-09,18.145765,18.145765,18.145765,18.145765,0.0
2018-02-12,18.09971,18.422096,18.09971,18.145765,31538.0
2018-02-21,18.422096,18.606318,18.376041,18.376041,48854.0
2018-02-22,18.422096,18.514208,18.376041,18.514208,30405.0
2018-02-23,18.606318,18.652372,18.514208,18.606318,62967.0
2018-02-26,18.606318,18.882648,18.560263,18.606318,73856.0
2018-02-27,18.928703,18.928703,18.422096,18.468151,55601.0
2018-03-01,18.422096,18.468151,18.376041,18.422096,36912.0
2018-03-02,18.237875,18.329987,18.237875,18.329987,68396.0
2018-03-05,18.329987,18.376041,18.283932,18.283932,37997.0
2018-03-06,18.422096,18.560263,18.376041,18.422096,14113.0
2018-03-07,18.376041,18.376041,18.283932,18.329987,18456.0
2018-03-08,18.376041,18.790539,18.329987,18.468151,57539.0
2018-03-09,18.422096,18.468151,18.237875,18.468151,61882.0
2018-03-12,19.343201,19.343201,18.836594,18.836594,195992.0
2018-03-13,18.790539,19.205034,18.790539,18.974758,117250.0
2018-03-14,19.251091,19.527422,19.251091,19.297146,209618.0
2018-03-15,19.297146,19.527422,19.297146,19.343201,77176.0
2018-03-16,19.343201,19.757698,19.343201,19.757698,129553.0
2018-03-19,19.803755,20.448526,19.757698,20.21825,410553.0
2018-03-20,19.895864,20.310362,19.84981,19.941919,254368.0
2018-03-21,19.987974,20.034031,19.711643,19.895864,114047.0
2018-03-22,19.757698,19.987974,19.757698,19.803755,80665.0
2018-03-23,19.711643,19.711643,19.297146,19.665588,83649.0
2018-03-26,19.711643,19.84981,19.711643,19.757698,38030.0
2018-03-27,19.84981,20.034031,19.803755,19.84981,61882.0
2018-03-28,19.84981,19.84981,19.573477,19.619534,34740.0
2018-03-29,19.711643,20.172195,19.665588,19.803755,89055.0
2018-03-30,19.711643,19.895864,19.619534,19.803755,54282.0
2018-04-02,20.080086,20.264305,19.941919,19.941919,99161.0
2018-04-03,19.895864,20.080086,19.573477,20.034031,148799.0
2018-04-09,19.987974,20.034031,19.803755,19.84981,80718.0
2018-04-10,20.034031,20.034031,19.757698,19.757698,25013.0
2018-04-11,19.757698,19.803755,19.343201,19.481367,182716.0
2018-04-12,19.527422,19.527422,19.435312,19.527422,36912.0
2018-04-13,19.573477,19.619534,19.481367,19.527422,49972.0
2018-04-16,19.527422,19.527422,19.343201,19.343201,70568.0
2018-04-17,19.527422,19.527422,19.343201,19.343201,54286.0
2018-04-18,19.343201,19.435312,19.158979,19.251091,93366.0
2018-04-19,19.343201,19.481367,19.158979,19.251091,133600.0
2018-04-20,19.343201,19.435312,19.297146,19.435312,34198.0
2018-04-23,19.481367,19.665588,19.481367,19.573477,77335.0
2018-04-24,19.435312,19.527422,19.343201,19.343201,47795.0
2018-04-25,19.343201,19.343201,19.112925,19.112925,64732.0
2018-04-26,19.112925,19.112925,18.974758,19.112925,56610.0
2018-04-27,19.020815,19.251091,18.974758,19.020815,24970.0
2018-04-30,19.020815,19.158979,19.020815,19.158979,44511.0
2018-05-02,19.06687,19.205034,19.06687,19.158979,42483.0
2018-05-03,19.158979,19.205034,19.06687,19.158979,57539.0
2018-05-04,19.158979,19.158979,19.06687,19.112925,31568.0
2018-05-07,19.112925,19.112925,18.928703,19.020815,113993.0
2018-05-08,18.974758,18.974758,18.790539,18.790539,100205.0
2018-05-09,18.836594,18.882648,18.698427,18.698427,107479.0
