日期,開盤,最高,最低,收盤,成交量
2021-12-28,63.0,85.599998,60.0,80.699997,1979455.0
2021-12-29,79.699997,81.0,76.800003,77.699997,512975.0
2021-12-30,78.900002,79.5,73.300003,73.699997,719527.0
2022-01-03,71.5,73.900002,64.699997,68.0,912954.0
2022-01-04,68.900002,73.800003,68.900002,73.699997,282644.0
2022-01-05,73.599998,78.5,73.599998,78.199997,504499.0
2022-01-06,78.0,81.099998,77.699997,80.0,382928.0
2022-01-07,80.5,80.5,76.099998,79.300003,258100.0
2022-01-10,78.0,80.699997,77.0,79.0,117502.0
2022-01-11,79.0,79.699997,79.0,79.0,169169.0
2022-01-12,79.099998,79.900002,78.800003,79.900002,142118.0
2022-01-13,79.300003,80.0,79.300003,79.800003,275000.0
2022-01-14,80.400002,80.400002,79.199997,79.5,454620.0
2022-01-17,79.5,80.199997,78.699997,79.0,30130.0
2022-01-18,79.800003,79.800003,79.0,79.0,36000.0
2022-01-19,78.5,79.800003,78.5,79.5,43013.0
2022-01-20,79.0,79.599998,78.699997,79.300003,56000.0
2022-01-21,79.599998,80.0,79.0,79.900002,184700.0
2022-01-24,79.599998,81.300003,79.300003,81.300003,205720.0
2022-01-25,81.400002,83.099998,80.699997,82.5,162407.0
2022-01-26,82.300003,88.900002,82.300003,87.199997,371292.0
2022-02-07,87.599998,94.400002,87.300003,94.0,330178.0
2022-02-08,94.5,104.0,94.300003,102.0,313189.0
2022-02-09,101.5,103.5,98.699997,98.699997,253527.0
2022-02-10,98.599998,99.800003,97.599998,98.400002,179970.0
2022-02-11,97.099998,98.800003,97.0,98.5,69210.0
2022-02-14,98.699997,98.699997,88.5,94.300003,209145.0
2022-02-15,93.099998,96.400002,93.099998,94.800003,42410.0
2022-02-16,95.0,96.300003,95.0,95.599998,36120.0
2022-02-17,95.0,95.300003,94.0,94.199997,33325.0
2022-02-18,94.199997,94.800003,93.699997,93.900002,24300.0
2022-02-21,93.599998,95.300003,93.599998,94.199997,18570.0
2022-02-22,95.0,95.0,93.699997,93.699997,24550.0
2022-02-23,93.699997,93.699997,90.099998,93.5,59270.0
2022-02-24,91.5,92.300003,89.599998,90.199997,118072.0
2022-02-25,91.5,91.5,90.400002,91.300003,34250.0
2022-03-01,91.800003,92.5,90.900002,91.5,60300.0
2022-03-02,92.0,92.300003,91.800003,91.800003,28000.0
2022-03-03,91.699997,92.400002,90.0,91.599998,45600.0
2022-03-04,92.199997,92.199997,91.099998,91.099998,23500.0
2022-03-07,90.0,90.5,89.400002,90.0,56890.0
2022-03-08,90.199997,90.199997,89.699997,90.199997,8030.0
2022-03-09,90.300003,90.300003,90.0,90.300003,10600.0
2022-03-10,90.0,91.400002,90.0,90.300003,48000.0
2022-03-11,91.0,91.5,90.0,90.5,115500.0
2022-03-14,91.300003,91.300003,89.699997,90.199997,25132.0
2022-03-15,90.300003,90.300003,89.0,90.0,28520.0
2022-03-16,89.699997,90.5,89.199997,89.699997,64000.0
2022-03-17,90.0,91.900002,89.699997,90.300003,106100.0
2022-03-18,91.0,91.0,89.699997,90.300003,48000.0
2022-03-21,92.800003,94.5,92.099998,93.300003,58506.0
2022-03-22,95.0,95.0,92.099998,93.199997,34210.0
2022-03-23,93.300003,93.300003,89.800003,90.099998,57081.0
2022-03-24,90.0,90.900002,89.099998,89.699997,8150.0
2022-03-25,89.699997,90.199997,86.900002,89.0,59908.0
2022-03-28,88.800003,90.400002,88.800003,90.400002,69050.0
2022-03-29,90.300003,90.900002,89.800003,90.900002,18400.0
2022-03-30,91.0,92.300003,91.0,91.800003,36233.0
2022-03-31,92.300003,92.900002,92.0,92.0,33900.0
2022-04-01,93.0,93.0,91.5,92.0,40400.0
2022-04-06,92.099998,92.199997,91.400002,92.0,67507.0
2022-04-07,91.5,91.800003,90.0,90.5,50606.0
2022-04-08,89.599998,90.5,89.099998,90.300003,24800.0
2022-04-11,89.099998,90.0,89.099998,90.0,5200.0
2022-04-12,91.5,91.5,89.099998,89.5,18041.0
2022-04-13,90.0,90.300003,89.5,89.900002,12100.0
2022-04-14,90.300003,90.300003,89.5,89.699997,25015.0
2022-04-15,90.199997,90.199997,89.199997,89.199997,13020.0
2022-04-18,90.800003,90.800003,89.099998,90.300003,119250.0
2022-04-19,89.842827,89.842827,88.3619,89.052994,31400.0
2022-04-20,89.151726,89.151726,87.966988,89.052994,17427.0
2022-04-21,89.744095,89.744095,88.164444,88.164444,2329.0
2022-04-22,89.151726,89.447906,87.868256,89.447906,23787.0
2022-04-25,86.288605,88.3619,85.992416,87.177155,23898.0
2022-04-26,87.177155,89.349182,85.79496,88.559357,138744.0
2022-04-27,87.868256,88.756813,85.400047,87.868256,76300.0
2022-04-28,88.599998,89.5,88.599998,89.400002,43140.0
2022-04-29,89.5,90.0,88.599998,90.0,60484.0
2022-05-03,91.5,91.5,87.099998,88.900002,18484.0
2022-05-04,88.5,92.900002,87.400002,89.099998,100665.0
2022-05-05,88.5,90.900002,88.0,88.699997,59441.0
2022-05-06,87.099998,89.900002,87.099998,89.300003,42826.0
2022-05-09,89.800003,90.099998,86.099998,86.699997,91000.0
2022-05-10,89.0,89.0,85.099998,86.0,139168.0
2022-05-11,87.699997,89.0,85.300003,86.699997,53235.0
2022-05-12,90.0,90.0,86.199997,87.0,50380.0
2022-05-13,88.800003,88.800003,86.0,86.900002,28200.0
2022-05-16,88.300003,88.300003,85.900002,85.900002,12015.0
2022-05-17,85.699997,86.0,85.0,85.5,46115.0
2022-05-18,85.699997,86.300003,85.0,86.0,27015.0
2022-05-19,85.800003,85.800003,85.800003,85.800003,2015.0
2022-05-20,86.0,86.0,86.0,86.0,4000.0
2022-05-23,84.099998,85.0,83.800003,84.699997,12636.0
2022-05-24,83.599998,83.599998,82.099998,83.400002,18040.0
2022-05-25,83.5,83.5,81.699997,83.0,24372.0
2022-05-26,82.0,82.300003,81.0,81.0,9410.0
