日期,開盤,最高,最低,收盤,成交量
2018-01-30,56.799377,57.58963,55.515221,55.515221,1094528.0
2018-01-31,55.021313,57.095722,54.428623,57.095722,2313229.0
2018-02-01,57.58963,58.775009,56.404251,56.404251,4049593.0
2018-02-02,57.392067,61.244549,57.392067,60.256733,14146593.0
2018-02-05,58.379883,66.28241,57.984756,66.28241,22381396.0
2018-02-06,63.516521,67.566566,59.664043,59.664043,18533042.0
2018-02-07,61.837238,65.393372,60.256733,61.34333,14729506.0
2018-02-08,62.82505,63.516521,55.218876,55.317657,12302671.0
2018-02-09,50.181019,52.255428,49.785892,49.785892,10007235.0
2018-02-12,51.860302,52.35421,49.588326,49.785892,4829218.0
2018-02-21,51.168831,53.440807,50.971268,51.662739,4340532.0
2018-02-22,51.959084,54.23106,51.76152,52.848118,5513909.0
2018-02-23,53.539589,54.82375,52.650555,52.650555,3701106.0
2018-02-26,54.033497,57.885975,54.033497,57.885975,8723777.0
2018-02-27,60.256733,62.627487,59.762825,60.750641,16752754.0
2018-03-01,61.442112,63.516521,61.34333,62.429928,12339962.0
2018-03-02,62.331146,64.010429,61.540894,62.528709,7435129.0
2018-03-05,68.751945,68.751945,64.405556,65.68972,18227342.0
2018-03-06,66.183624,66.381187,64.109215,65.294594,6411092.0
2018-03-07,64.701904,67.665344,64.701904,64.800682,8639812.0
2018-03-08,65.986061,66.578751,62.528709,62.82505,5834610.0
2018-03-09,63.615307,63.615307,60.553078,60.948204,4350603.0
2018-03-12,61.738457,62.528709,60.256733,61.34333,3872461.0
2018-03-13,61.639675,62.429928,61.046986,61.145767,2340650.0
2018-03-14,61.34333,64.504341,61.244549,63.121395,7894623.0
2018-03-15,63.121395,63.318958,62.133583,63.022617,2376658.0
2018-03-16,63.220181,63.318958,61.540894,61.837238,1997727.0
2018-03-19,61.540894,61.639675,58.775009,59.268917,4678298.0
2018-03-20,58.577446,62.726273,58.478664,62.232365,6779350.0
2018-03-21,62.232365,62.726273,60.849422,61.046986,4025070.0
2018-03-22,62.034801,63.417744,59.960388,59.960388,6312080.0
2018-03-23,58.083538,60.157951,57.688412,59.170135,2366854.0
2018-03-26,59.268917,60.05917,57.787193,57.984756,2356780.0
2018-03-27,59.071354,59.960388,58.083538,58.379883,3729543.0
2018-03-28,58.083538,58.972572,55.317657,55.910343,3883340.0
2018-03-29,56.206692,56.503036,54.82375,54.922531,3611675.0
2018-03-30,56.009129,56.996941,55.614002,55.910343,2385111.0
2018-04-02,56.009129,56.503036,55.614002,55.614002,1040882.0
2018-04-03,54.82375,55.120094,53.440807,55.120094,2492429.0
2018-04-09,57.787193,57.787193,56.009129,56.009129,2338672.0
2018-04-10,56.799377,59.071354,55.910343,56.799377,4221660.0
2018-04-11,58.281101,59.762825,57.58963,59.268917,6068328.0
2018-04-12,59.762825,60.750641,58.281101,58.775009,3430114.0
2018-04-13,59.565262,63.220181,59.071354,62.133583,10379278.0
2018-04-16,63.220181,65.68972,62.82505,63.911648,12816235.0
2018-04-17,64.010429,64.207993,57.787193,57.787193,8839084.0
2018-04-18,58.281101,59.762825,56.996941,58.379883,3614137.0
2018-04-19,59.762825,61.442112,59.762825,59.960388,4378553.0
2018-04-20,59.960388,62.528709,58.972572,60.750641,5085431.0
2018-04-23,61.145767,63.911648,60.750641,61.046986,7165487.0
2018-04-24,61.93602,61.93602,57.293285,59.664043,4620620.0
2018-04-25,60.651859,62.726273,59.664043,62.627487,5329416.0
2018-04-26,62.700001,63.400002,57.200001,57.799999,5920318.0
2018-04-27,59.099998,61.200001,59.0,60.5,3708076.0
2018-04-30,60.799999,62.0,59.599998,59.599998,3074030.0
2018-05-02,60.0,61.700001,59.599998,60.5,2533100.0
2018-05-03,60.799999,61.5,58.0,58.599998,2824062.0
