日期,開盤,最高,最低,收盤,成交量
2018-01-30,11.9,11.9,11.8,11.8,7015.0
2018-01-31,11.7,11.8,11.7,11.8,31003.0
2018-02-01,11.8,11.8,11.65,11.65,17001.0
2018-02-02,11.65,11.65,11.45,11.45,54001.0
2018-02-05,11.3,11.55,11.3,11.3,57000.0
2018-02-06,11.45,11.9,11.0,11.0,177000.0
2018-02-07,11.3,11.35,11.1,11.1,21000.0
2018-02-08,11.1,11.1,10.85,10.95,19000.0
2018-02-09,10.8,10.9,10.2,10.5,95000.0
2018-02-12,10.6,10.75,10.6,10.6,61100.0
2018-02-21,10.8,11.2,10.8,10.95,105000.0
2018-02-22,11.0,11.25,11.0,11.25,23000.0
2018-02-23,11.35,11.35,11.15,11.15,24750.0
2018-02-26,11.25,11.35,11.2,11.2,19000.0
2018-02-27,11.25,11.25,11.15,11.15,22000.0
2018-03-01,11.15,11.2,11.15,11.2,19000.0
2018-03-02,11.2,11.4,11.15,11.15,29000.0
2018-03-05,11.35,11.5,11.15,11.3,47198.0
2018-03-06,11.4,11.75,11.4,11.55,38000.0
2018-03-07,11.35,12.05,11.35,11.9,118307.0
2018-03-08,11.9,11.9,11.75,11.85,66000.0
2018-03-09,11.85,12.2,11.85,12.0,54000.0
2018-03-12,11.95,12.0,11.85,11.85,104000.0
2018-03-13,11.9,11.95,11.85,11.95,51000.0
2018-03-14,11.95,11.95,11.7,11.8,45000.0
2018-03-15,12.65,12.65,11.8,12.0,241000.0
2018-03-16,12.0,12.2,12.0,12.05,133000.0
2018-03-19,12.05,12.3,11.95,12.3,208250.0
2018-03-20,12.3,12.45,12.0,12.25,202000.0
2018-03-21,12.25,12.35,12.15,12.2,138000.0
2018-03-22,12.2,12.3,12.15,12.2,68000.0
2018-03-23,12.15,13.4,12.15,13.4,790000.0
2018-03-26,13.8,14.7,13.6,14.7,1789187.0
2018-03-27,15.35,15.75,13.8,14.05,2299195.0
2018-03-28,13.65,14.15,13.65,13.65,345010.0
2018-03-29,14.0,14.65,13.85,13.85,718210.0
2018-03-30,14.0,15.2,14.0,15.2,3288476.0
2018-04-02,16.049999,16.5,15.65,16.5,2705924.0
2018-04-03,16.549999,16.549999,15.95,16.299999,1598300.0
2018-04-09,16.5,16.700001,15.0,15.55,1664001.0
2018-04-10,16.35,16.4,14.7,14.8,1410160.0
2018-04-11,14.9,15.35,14.6,15.0,626015.0
2018-04-12,15.0,15.3,14.85,15.3,453000.0
2018-04-13,15.65,16.799999,14.5,14.5,6751509.0
2018-04-16,14.6,14.85,13.5,14.15,1529000.0
2018-04-17,14.0,14.6,14.0,14.5,952000.0
2018-04-18,14.6,14.95,14.5,14.5,669000.0
2018-04-19,14.8,15.35,14.8,15.0,643000.0
2018-04-20,14.7,15.0,14.5,14.85,280000.0
2018-04-23,15.0,15.55,14.7,14.8,484006.0
2018-04-24,14.9,14.9,14.0,14.05,259070.0
2018-04-25,13.85,14.45,13.8,14.3,221000.0
2018-04-26,14.1,14.15,13.3,13.55,296000.0
2018-04-27,13.85,13.85,13.55,13.6,67000.0
2018-04-30,13.6,13.9,13.6,13.85,79000.0
2018-05-02,13.8,14.05,13.7,13.7,181000.0
2018-05-03,13.7,13.7,13.5,13.55,58250.0
2018-05-04,13.35,13.4,13.1,13.2,129160.0
2018-05-07,13.3,13.3,12.95,13.0,135450.0
2018-05-08,13.0,13.0,12.75,12.9,61000.0
2018-05-09,12.9,13.45,12.9,13.2,136000.0
2018-05-10,13.4,13.4,13.2,13.2,85000.0
2018-05-11,14.2,14.5,13.9,14.5,1771002.0
2018-05-14,15.0,15.25,14.05,14.5,1020003.0
2018-05-15,14.3,14.4,14.1,14.25,253200.0
2018-05-16,14.25,14.45,14.1,14.45,286000.0
2018-05-17,14.4,14.4,14.25,14.25,180838.0
2018-05-18,14.3,14.8,14.25,14.5,275000.0
2018-05-21,14.7,15.3,14.7,15.1,554016.0
2018-05-22,15.3,15.45,14.8,14.9,550016.0
2018-05-23,15.0,15.0,14.75,14.85,161000.0
2018-05-24,14.85,15.0,14.75,14.9,168000.0
2018-05-25,15.05,15.05,14.6,14.7,465000.0
2018-05-28,14.7,14.9,14.5,14.6,266250.0
2018-05-29,14.6,16.049999,14.5,16.049999,1732200.0
2018-05-30,16.549999,16.6,15.4,16.0,1580035.0
2018-05-31,16.35,16.6,15.65,15.9,673100.0
2018-06-01,16.049999,16.049999,15.55,15.6,420075.0
2018-06-04,15.7,16.049999,15.3,15.5,678000.0
2018-06-05,15.5,15.55,15.3,15.55,345009.0
2018-06-06,15.6,15.7,15.3,15.35,414000.0
2018-06-07,15.5,15.75,15.3,15.65,670000.0
2018-06-08,15.7,15.75,15.45,15.6,361000.0
2018-06-11,15.6,16.25,15.6,16.049999,737000.0
2018-06-12,16.1,16.5,15.7,16.5,590000.0
2018-06-13,17.5,17.6,16.1,16.15,1685000.0
2018-06-14,16.0,16.299999,15.9,15.9,309250.0
2018-06-15,16.0,16.049999,15.7,15.8,163000.0
2018-06-19,15.6,15.85,15.5,15.6,148000.0
2018-06-20,15.8,15.8,15.2,15.4,192000.0
2018-06-21,15.6,15.65,15.45,15.5,162000.0
2018-06-22,15.3,15.4,15.25,15.25,95000.0
2018-06-25,15.45,15.55,15.3,15.5,97000.0
2018-06-26,15.5,15.5,15.25,15.25,62000.0
2018-06-27,15.45,15.5,15.25,15.4,65000.0
2018-06-28,15.3,15.9,15.3,15.5,187005.0
2018-06-29,15.6,15.8,15.45,15.55,201000.0
2018-07-02,16.0,16.9,15.75,16.049999,967000.0
2018-07-03,16.200001,16.25,15.9,15.9,263000.0
