日期,開盤,最高,最低,收盤,成交量
2018-01-30,105.454544,106.363632,101.818184,101.818184,749265.0
2018-01-31,101.818184,103.63636,100.909088,102.727272,439590.0
2018-02-01,104.090912,107.272728,103.181816,105.454544,1421971.0
2018-02-02,105.454544,105.909088,104.090912,104.545456,317108.0
2018-02-05,100.454544,101.363632,99.090912,100.909088,741802.0
2018-02-06,97.272728,97.727272,90.818184,91.363632,1477784.0
2018-02-07,95.909088,95.909088,93.181816,94.545456,560348.0
2018-02-08,96.363632,96.363632,91.818184,93.181816,479328.0
2018-02-09,93.181816,93.181816,93.181816,93.181816,0.0
2018-02-12,94.545456,94.545456,92.727272,93.63636,299464.0
2018-02-21,96.363632,96.363632,94.090912,94.090912,588555.0
2018-02-22,94.090912,95.0,93.63636,94.545456,160677.0
2018-02-23,95.454544,96.818184,95.0,95.0,376200.0
2018-02-26,96.818184,98.63636,95.909088,97.272728,539454.0
2018-02-27,98.181816,98.181816,95.909088,95.909088,261999.0
2018-03-01,95.454544,96.363632,94.545456,95.0,508906.0
2018-03-02,94.545456,95.0,93.63636,93.63636,299677.0
2018-03-05,93.181816,94.545456,93.181816,94.545456,265320.0
2018-03-06,95.0,95.454544,93.63636,94.545456,311438.0
2018-03-07,94.545456,94.545456,93.63636,93.63636,352276.0
2018-03-08,94.090912,95.0,93.63636,94.090912,708400.0
2018-03-09,94.545456,95.909088,93.63636,94.090912,837248.0
2018-03-12,95.454544,102.727272,95.454544,100.454544,2104190.0
2018-03-13,100.909088,105.0,100.454544,103.181816,1814650.0
2018-03-14,103.63636,105.0,103.181816,103.63636,912938.0
2018-03-15,102.727272,104.545456,101.363632,103.63636,827061.0
2018-03-16,104.090912,107.272728,102.272728,106.363632,1582024.0
2018-03-19,107.272728,110.0,106.363632,109.545456,1895511.0
2018-03-20,109.090912,109.090912,106.818184,107.727272,814561.0
2018-03-21,109.545456,110.909088,105.0,105.0,1813233.0
2018-03-22,106.363632,106.363632,102.727272,103.181816,853268.0
2018-03-23,100.909088,105.0,99.090912,104.545456,864886.0
2018-03-26,104.545456,105.454544,103.181816,103.181816,378485.0
2018-03-27,105.0,110.454544,105.0,108.63636,1639519.0
2018-03-28,108.181816,109.545456,106.363632,107.272728,969235.0
2018-03-29,107.727272,113.63636,106.363632,112.272728,2924581.0
2018-03-30,114.090912,115.909088,111.818184,115.0,3858312.0
2018-04-02,115.0,115.0,115.0,115.0,0.0
2018-04-03,115.909088,120.909088,113.181816,113.181816,4443143.0
2018-04-09,114.545456,115.454544,111.363632,111.818184,1051284.0
2018-04-10,112.272728,115.909088,111.363632,112.727272,1187385.0
2018-04-11,113.63636,114.545456,111.363632,111.363632,678876.0
2018-04-12,112.272728,115.454544,110.909088,113.63636,1162388.0
2018-04-13,113.63636,115.909088,112.727272,113.181816,958524.0
2018-04-16,113.63636,113.63636,106.818184,106.818184,1872842.0
2018-04-17,107.272728,108.181816,105.909088,107.727272,591800.0
2018-04-18,109.090912,110.909088,108.63636,110.909088,800038.0
2018-04-19,111.363632,112.272728,106.363632,106.363632,768011.0
2018-04-20,105.454544,107.727272,105.454544,107.727272,396220.0
2018-04-23,108.181816,108.181816,105.454544,105.454544,431555.0
2018-04-24,105.909088,105.909088,100.454544,101.818184,785400.0
2018-04-25,100.0,102.727272,96.818184,102.727272,580910.0
2018-04-26,103.181816,103.181816,99.090912,101.818184,429341.0
2018-04-27,103.181816,104.545456,101.818184,104.545456,403741.0
2018-04-30,104.545456,106.363632,104.090912,106.363632,271744.0
2018-05-02,105.454544,106.818184,104.545456,105.909088,332445.0
2018-05-03,105.0,105.0,102.272728,103.63636,298100.0
2018-05-04,104.090912,104.090912,97.272728,99.545456,769230.0
2018-05-07,100.909088,101.363632,98.63636,100.454544,245322.0
2018-05-08,100.909088,102.272728,100.0,101.818184,193239.0
2018-05-09,101.818184,101.818184,99.090912,100.0,326700.0
2018-05-10,105.454544,106.818184,103.63636,104.545456,994510.0
2018-05-11,104.545456,105.0,102.272728,103.181816,434610.0
2018-05-14,101.818184,102.272728,100.909088,101.818184,434555.0
2018-05-15,101.818184,103.63636,101.818184,103.181816,268400.0
2018-05-16,103.181816,103.63636,101.818184,101.818184,308293.0
2018-05-17,101.818184,101.818184,99.545456,100.0,406010.0
2018-05-18,100.454544,100.454544,99.090912,99.545456,190300.0
2018-05-21,99.545456,102.272728,99.545456,101.818184,177173.0
2018-05-22,102.727272,102.727272,100.909088,100.909088,193768.0
2018-05-23,100.909088,101.818184,100.0,100.0,134200.0
2018-05-24,100.454544,102.272728,100.454544,101.363632,205700.0
2018-05-25,101.363632,101.818184,100.454544,101.363632,159610.0
2018-05-28,101.363632,102.272728,100.454544,100.454544,195800.0
2018-05-29,100.909088,101.818184,100.0,100.0,197120.0
2018-05-30,99.545456,101.363632,99.545456,100.0,189494.0
2018-05-31,100.454544,100.454544,98.181816,98.181816,503511.0
2018-06-01,98.181816,100.0,97.272728,100.0,258500.0
2018-06-04,100.454544,101.363632,99.090912,99.545456,293810.0
2018-06-05,100.0,100.454544,98.63636,99.545456,292600.0
2018-06-06,99.545456,100.909088,99.090912,100.909088,249722.0
2018-06-07,102.727272,107.272728,102.727272,104.545456,1220148.0
2018-06-08,104.545456,105.454544,103.181816,103.63636,446600.0
2018-06-11,101.363632,101.818184,99.090912,100.0,601156.0
2018-06-12,100.909088,101.363632,100.454544,100.909088,273073.0
2018-06-13,100.909088,101.818184,98.63636,99.090912,379500.0
2018-06-14,99.090912,100.0,97.727272,97.727272,387233.0
2018-06-15,98.181816,100.0,97.727272,97.727272,366300.0
2018-06-19,98.181816,99.090912,97.272728,97.272728,203610.0
2018-06-20,97.272728,97.727272,95.454544,96.818184,369600.0
2018-06-21,97.727272,98.181816,95.454544,97.272728,237600.0
2018-06-22,96.818184,96.818184,95.454544,96.818184,199108.0
2018-06-25,97.272728,97.272728,95.454544,95.454544,226600.0
2018-06-26,95.0,96.363632,95.0,95.0,180092.0
2018-06-27,94.545456,95.454544,94.090912,94.090912,187420.0
2018-06-28,94.090912,94.545456,92.727272,93.181816,255420.0
2018-06-29,94.090912,95.0,93.181816,95.0,161810.0
2018-07-02,95.0,95.0,92.727272,92.727272,206800.0
2018-07-03,93.181816,93.63636,91.818184,91.818184,175010.0
2018-07-04,92.727272,93.181816,90.909088,91.363632,146367.0
2018-07-05,90.909088,91.363632,90.090912,90.090912,228800.0
2018-07-06,90.454544,91.818184,88.363632,88.454544,463217.0
2018-07-09,88.454544,90.181816,88.454544,89.545456,232100.0
2018-07-10,90.727272,91.818184,89.909088,91.363632,284900.0
2018-07-11,91.818184,91.818184,90.090912,90.909088,155430.0
2018-07-12,92.272728,94.545456,92.272728,92.727272,389515.0
2018-07-13,94.090912,94.090912,93.181816,89.090912,467182.0
2018-07-16,90.818184,91.818184,90.63636,90.909088,351224.0
2018-07-17,91.818184,91.818184,90.454544,91.363632,121221.0
2018-07-18,91.363632,91.818184,90.0,90.909088,148524.0
2018-07-19,91.818184,91.818184,90.909088,90.909088,85902.0
2018-07-20,90.909088,91.818184,89.818184,90.727272,138600.0
2018-07-23,90.727272,90.909088,89.63636,89.727272,61627.0
2018-07-24,89.727272,90.181816,89.090912,89.181816,127765.0
2018-07-25,89.727272,90.272728,89.0,89.181816,125400.0
2018-07-26,89.181816,90.090912,89.090912,89.090912,174900.0
2018-07-27,89.090912,90.454544,88.63636,90.454544,199260.0
2018-07-30,90.454544,90.727272,88.454544,90.454544,240418.0
2018-07-31,90.272728,90.272728,88.63636,88.727272,216284.0
2018-08-01,89.272728,89.272728,87.727272,88.0,278305.0
2018-08-02,89.090912,89.272728,88.272728,88.545456,154000.0
2018-08-03,89.818184,90.363632,89.454544,90.0,222202.0
2018-08-06,90.727272,92.272728,90.181816,91.818184,334400.0
2018-08-07,92.272728,92.272728,89.545456,90.363632,256305.0
2018-08-08,91.363632,91.363632,89.63636,89.63636,129800.0
2018-08-09,90.0,90.454544,89.454544,89.545456,96800.0
2018-08-10,89.818184,89.818184,88.181816,88.272728,212521.0
2018-08-13,88.181816,88.545456,85.727272,86.363632,307540.0
2018-08-14,86.545456,87.63636,85.454544,87.272728,275782.0
2018-08-15,87.63636,87.63636,83.090912,85.363632,604331.0
2018-08-16,83.63636,84.090912,82.272728,83.0,416164.0
2018-08-17,83.63636,85.454544,82.0,85.454544,295924.0
2018-08-20,84.454544,85.181816,82.363632,82.63636,187000.0
2018-08-21,82.63636,84.545456,82.63636,84.545456,146300.0
2018-08-22,85.272728,86.363632,84.545456,85.363632,198086.0
2018-08-23,85.454544,85.454544,84.363632,84.727272,60665.0
2018-08-24,84.363632,84.363632,83.454544,83.63636,41140.0
2018-08-27,85.090912,85.090912,83.63636,83.727272,58355.0
2018-08-28,84.181816,84.909088,84.0,84.454544,105619.0
2018-08-29,85.181816,85.272728,84.454544,84.909088,95700.0
2018-08-30,85.272728,85.363632,84.363632,84.545456,96800.0
2018-08-31,84.727272,85.0,84.272728,84.727272,49500.0
2018-09-03,84.727272,84.909088,83.545456,84.090912,75176.0
2018-09-04,84.454544,85.090912,83.545456,84.181816,67100.0
2018-09-05,84.454544,85.090912,83.909088,84.090912,91300.0
2018-09-06,84.909088,85.727272,84.090912,84.363632,179300.0
2018-09-07,84.63636,84.63636,80.909088,81.272728,176001.0
2018-09-10,81.272728,81.272728,74.090912,74.727272,783200.0
2018-09-11,74.63636,76.181816,72.909088,75.0,484000.0
2018-09-12,75.0,75.454544,74.727272,75.454544,159500.0
2018-09-13,75.272728,77.545456,75.272728,76.727272,128865.0
2018-09-14,77.727272,78.272728,77.363632,78.181816,94644.0
2018-09-17,78.363632,79.090912,78.0,78.090912,121002.0
2018-09-18,78.090912,78.090912,76.63636,76.818184,85802.0
2018-09-19,78.0,78.0,76.0,76.727272,110000.0
2018-09-20,78.63636,78.63636,75.272728,75.545456,144650.0
2018-09-21,75.909088,77.272728,75.363632,75.545456,137555.0
2018-09-25,75.454544,76.363632,75.272728,75.545456,128056.0
2018-09-26,76.090912,76.909088,75.727272,75.818184,102300.0
2018-09-27,76.727272,76.727272,75.090912,75.818184,73700.0
2018-09-28,75.454544,79.090912,75.181816,79.090912,226765.0
2018-10-01,79.63636,80.181816,77.727272,79.090912,243136.0
2018-10-02,79.909088,79.909088,78.181816,78.181816,107800.0
2018-10-03,78.909088,78.909088,77.272728,77.909088,109780.0
2018-10-04,77.272728,77.363632,76.363632,76.454544,49271.0
2018-10-05,77.272728,77.272728,73.272728,75.272728,209104.0
2018-10-08,73.272728,74.545456,73.272728,73.727272,151800.0
2018-10-09,74.090912,75.272728,73.454544,73.545456,140800.0
2018-10-11,70.0,70.0,66.272728,66.363632,1039558.0
2018-10-12,66.272728,69.090912,65.181816,69.090912,554510.0
2018-10-15,68.181816,68.181816,67.0,67.454544,161823.0
2018-10-16,67.454544,67.909088,66.272728,66.454544,181500.0
2018-10-17,67.0,67.545456,65.727272,66.63636,137516.0
2018-10-18,67.272728,67.454544,66.090912,66.818184,62260.0
2018-10-19,65.727272,66.363632,65.545456,66.363632,64933.0
2018-10-22,65.909088,66.545456,65.63636,66.363632,79200.0
2018-10-23,65.090912,66.363632,65.090912,66.090912,67830.0
2018-10-24,66.090912,66.090912,65.181816,66.090912,195862.0
2018-10-25,64.727272,64.818184,61.363636,61.454544,482443.0
2018-10-26,63.181816,63.636364,60.0,60.363636,283932.0
2018-10-29,57.272728,60.0,57.272728,58.272728,312433.0
2018-10-30,57.454544,58.272728,57.272728,57.454544,237608.0
2018-10-31,58.181816,61.090908,58.181816,60.909088,330000.0
2018-11-01,61.81818,65.0,61.090908,64.545456,319724.0
2018-11-02,65.090912,66.545456,64.818184,66.0,337755.0
2018-11-05,66.181816,66.545456,65.818184,66.363632,117762.0
2018-11-06,66.363632,66.909088,65.0,66.181816,134964.0
2018-11-07,66.545456,66.818184,65.63636,66.818184,93610.0
2018-11-08,67.545456,67.818184,66.272728,66.818184,137610.0
2018-11-09,66.090912,67.090912,66.0,66.818184,86900.0
2018-11-12,66.545456,67.727272,66.545456,67.545456,105795.0
2018-11-13,66.63636,66.63636,65.727272,66.363632,62789.0
2018-11-14,67.090912,68.181816,66.454544,68.181816,181500.0
2018-11-15,68.909088,68.909088,67.545456,68.090912,77000.0
2018-11-16,68.545456,68.727272,67.545456,67.545456,136831.0
2018-11-19,68.181816,68.545456,67.727272,68.181816,90261.0
2018-11-20,68.181816,68.363632,67.545456,67.545456,80300.0
2018-11-21,67.545456,68.0,67.090912,67.727272,66003.0
2018-11-22,67.727272,68.454544,67.727272,68.181816,80304.0
2018-11-23,68.363632,70.909088,68.181816,70.090912,455403.0
2018-11-26,71.090912,72.0,71.090912,71.454544,257180.0
2018-11-27,71.818184,72.090912,71.272728,72.090912,156200.0
2018-11-28,72.363632,72.363632,71.454544,72.0,134420.0
2018-11-29,72.181816,73.363632,72.181816,72.727272,204707.0
2018-11-30,72.727272,73.363632,72.545456,73.363632,170610.0
2018-12-03,73.63636,76.727272,73.63636,75.727272,338800.0
2018-12-04,76.181816,77.545456,75.090912,75.272728,214794.0
2018-12-05,74.545456,75.363632,73.181816,74.545456,280806.0
2018-12-06,74.090912,76.272728,71.363632,73.272728,242138.0
2018-12-07,73.363632,74.545456,72.909088,74.545456,124410.0
2018-12-10,73.63636,73.63636,72.0,72.727272,62700.0
2018-12-11,72.727272,72.909088,71.818184,72.272728,64900.0
2018-12-12,72.727272,73.454544,72.454544,72.545456,117714.0
2018-12-13,72.545456,72.63636,71.909088,72.363632,74804.0
2018-12-14,71.818184,72.63636,71.181816,72.63636,90583.0
2018-12-17,72.727272,73.454544,71.818184,72.545456,71516.0
2018-12-18,72.454544,72.454544,71.454544,71.545456,55742.0
2018-12-19,72.727272,72.727272,71.363632,71.363632,111100.0
2018-12-20,71.363632,71.363632,68.272728,70.0,112200.0
2018-12-21,70.0,73.454544,68.454544,73.454544,142450.0
2018-12-24,72.727272,73.272728,71.545456,71.545456,71549.0
2018-12-25,71.272728,71.272728,69.090912,70.0,88017.0
2018-12-26,69.363632,69.818184,67.727272,68.181816,302572.0
2018-12-27,69.454544,69.727272,68.454544,68.454544,119020.0
2018-12-28,68.454544,72.727272,67.727272,72.727272,261431.0
2019-01-02,70.818184,71.818184,70.363632,70.454544,84704.0
2019-01-03,69.63636,70.454544,69.272728,69.818184,80810.0
