日期,開盤,最高,最低,收盤,成交量
2018-01-30,14.142857,14.142857,13.8,13.8,4900.0
2018-01-31,13.428571,14.071428,12.942857,13.485714,74557.0
2018-02-01,13.1,13.528571,13.085714,13.528571,6447.0
2018-02-02,13.2,13.4,13.185714,13.4,3843.0
2018-02-05,12.385714,12.771428,12.385714,12.771428,14247.0
2018-02-06,12.357142,12.357142,11.5,11.5,32487.0
2018-02-07,11.6,11.985714,11.6,11.6,3548.0
2018-02-08,11.585714,11.6,10.985714,11.6,7700.0
2018-02-09,11.6,11.6,11.6,11.6,0.0
2018-02-12,11.514285,12.1,10.742857,12.1,50400.0
2018-02-21,12.0,12.185714,11.828571,11.842857,9100.0
2018-02-22,12.142857,12.142857,12.142857,12.142857,3710.0
2018-02-23,12.571428,13.357142,12.571428,13.357142,66538.0
2018-02-26,12.3,13.257142,12.3,13.142857,12600.0
2018-02-27,12.6,13.028571,12.6,12.9,8400.0
2018-03-01,13.357142,13.357142,12.928571,12.957142,18084.0
2018-03-02,12.728571,12.728571,12.7,12.7,4200.0
2018-03-05,12.842857,13.957142,12.842857,13.928571,77955.0
2018-03-06,14.285714,14.285714,13.928571,13.928571,35646.0
2018-03-07,13.257142,13.928571,13.257142,13.9,35948.0
2018-03-08,13.828571,14.285714,13.828571,14.128571,3689.0
2018-03-09,13.242857,13.671428,12.728571,13.314285,55300.0
2018-03-12,12.571428,12.985714,12.571428,12.971428,8876.0
2018-03-13,12.242857,12.971428,12.242857,12.642857,15168.0
2018-03-14,12.642857,12.785714,12.2,12.457142,17500.0
2018-03-15,12.3,12.685714,12.3,12.685714,5600.0
2018-03-16,12.385714,13.242857,12.385714,13.085714,8400.0
2018-03-19,12.571428,12.571428,12.571428,12.571428,1379.0
2018-03-20,12.357142,12.714285,12.357142,12.714285,1638.0
2018-03-21,12.7,13.328571,12.571428,12.714285,15428.0
2018-03-22,13.5,13.5,12.314285,12.914285,9569.0
2018-03-23,12.571428,13.085714,12.571428,12.714285,8407.0
2018-03-26,13.257142,13.257142,12.714285,13.242857,7700.0
2018-03-27,13.014285,13.214285,13.0,13.214285,3500.0
2018-03-28,13.285714,13.285714,12.857142,13.214285,6300.0
2018-03-29,13.214285,13.742857,13.214285,13.628571,21520.0
2018-03-30,14.428571,14.428571,13.442857,14.0,27307.0
2018-04-02,13.428571,13.985714,13.357142,13.785714,24284.0
2018-04-03,13.885714,13.885714,13.285714,13.528571,7700.0
2018-04-09,13.157142,13.571428,13.1,13.571428,11902.0
2018-04-10,13.571428,13.571428,12.885714,12.957142,14700.0
2018-04-11,13.571428,13.571428,12.885714,13.285714,5600.0
