日期,開盤,最高,最低,收盤,成交量
2018-01-30,25.190001,26.209999,24.92,25.190001,1043170.0
2018-01-31,24.16,25.41,24.16,24.16,1009080.0
2018-02-01,24.77,25.190001,24.5,24.77,297000.0
2018-02-02,24.690001,24.969999,24.6,24.690001,173000.0
2018-02-05,25.0,25.049999,23.42,25.0,598800.0
2018-02-06,23.57,24.690001,23.0,23.57,689700.0
2018-02-07,24.33,24.5,23.99,24.33,331647.0
2018-02-08,23.93,24.299999,23.92,23.93,220800.0
2018-02-09,23.93,23.93,23.93,23.93,0.0
2018-02-12,24.27,24.27,23.469999,24.27,213600.0
2018-02-21,24.85,24.860001,24.42,24.85,332510.0
2018-02-22,25.129999,25.18,24.799999,25.129999,247000.0
2018-02-23,26.799999,27.58,25.07,26.799999,1036630.0
2018-02-26,26.91,27.290001,26.73,26.91,791950.0
2018-02-27,26.799999,27.32,26.639999,26.799999,473800.0
2018-03-01,25.99,26.52,25.799999,25.99,684700.0
2018-03-02,26.85,26.940001,25.49,26.85,833200.0
2018-03-05,26.85,26.85,26.85,26.85,0.0
2018-03-06,26.18,26.52,25.99,26.18,432402.0
2018-03-07,26.0,26.09,25.91,26.0,132040.0
2018-03-08,26.08,26.08,25.799999,26.08,380006.0
2018-03-09,26.08,26.360001,25.9,26.08,459500.0
2018-03-12,26.1,26.530001,25.9,26.1,707500.0
2018-03-13,26.02,26.08,25.83,26.02,406004.0
2018-03-14,25.99,26.08,25.82,25.99,312000.0
2018-03-15,25.969999,26.049999,25.85,25.969999,198018.0
2018-03-16,26.049999,26.120001,25.9,26.049999,298000.0
2018-03-19,26.02,26.08,25.92,26.02,346500.0
2018-03-20,26.110001,26.110001,25.9,26.110001,450024.0
2018-03-21,26.889999,27.0,26.030001,26.889999,1036006.0
2018-03-22,26.6,27.290001,26.26,26.6,1166478.0
2018-03-23,26.120001,26.5,25.4,26.120001,485998.0
2018-03-26,26.09,26.290001,25.91,26.09,418200.0
2018-03-27,26.059999,26.1,25.92,26.059999,243000.0
2018-03-28,26.0,26.09,25.92,26.0,394000.0
2018-03-29,25.950001,26.08,25.790001,25.950001,434000.0
2018-03-30,25.93,26.09,25.879999,25.93,325500.0
2018-04-02,27.0,27.09,26.57,27.0,1209390.0
2018-04-03,27.1,27.190001,26.790001,27.1,721500.0
2018-04-09,28.1,28.200001,27.110001,28.1,2065910.0
2018-04-10,28.209999,28.719999,28.0,28.209999,2553700.0
2018-04-11,26.4,29.190001,25.66,26.4,2051551.0
2018-04-12,25.940001,26.58,25.629999,25.940001,1172017.0
2018-04-13,26.459999,26.66,25.83,26.459999,319700.0
2018-04-16,26.57,26.66,26.299999,26.57,305300.0
2018-04-17,26.42,26.889999,26.34,26.42,689500.0
2018-04-18,26.07,26.5,25.959999,26.07,556000.0
2018-04-19,25.76,26.290001,25.6,25.76,1903000.0
2018-04-20,25.379999,26.0,25.1,25.379999,779396.0
2018-04-23,25.700001,26.0,25.280001,25.700001,677650.0
2018-04-24,25.0,26.040001,24.9,25.0,698500.0
2018-04-25,24.969999,25.35,24.82,24.969999,284350.0
2018-04-26,24.940001,25.49,24.77,24.940001,602602.0
2018-04-27,24.870001,24.93,24.0,24.870001,544750.0
2018-04-30,25.120001,25.57,24.84,25.120001,636801.0
2018-05-02,25.52,25.6,25.02,25.52,402800.0
2018-05-03,25.4,25.68,25.309999,25.4,365635.0
2018-05-04,25.120001,25.59,24.940001,25.120001,310999.0
2018-05-07,25.379999,25.67,25.24,25.379999,490321.0
2018-05-08,24.950001,25.389999,24.110001,24.950001,626061.0
2018-05-09,22.799999,22.85,21.5,22.1,7403960.0
2018-05-10,22.25,22.5,21.15,21.450001,3141000.0
2018-05-11,21.549999,22.0,21.35,21.4,1945030.0
2018-05-14,21.65,23.0,21.65,22.65,3358000.0
2018-05-15,22.4,22.6,21.85,22.15,1398460.0
2018-05-16,22.25,22.25,21.15,21.4,1440369.0
2018-05-17,22.0,23.5,22.0,23.5,2573399.0
2018-05-18,25.85,25.85,23.9,24.25,5310787.0
2018-05-21,24.1,24.85,23.5,24.25,2375735.0
2018-05-22,24.450001,24.700001,24.049999,24.25,1141251.0
2018-05-23,24.700001,26.450001,24.450001,26.0,3993556.0
2018-05-24,25.799999,26.299999,25.200001,25.950001,2230249.0
2018-05-25,25.6,25.85,25.299999,25.35,1389080.0
2018-05-28,25.35,25.85,24.9,25.1,1552000.0
2018-05-29,25.4,25.75,24.9,25.049999,875000.0
2018-05-30,24.799999,24.950001,24.6,24.6,938360.0
2018-05-31,24.75,25.0,24.299999,24.35,1083000.0
2018-06-01,24.200001,25.299999,24.200001,25.0,1034100.0
2018-06-04,25.1,25.15,24.450001,24.549999,975000.0
2018-06-05,24.85,24.9,24.15,24.15,952000.0
2018-06-06,24.450001,24.549999,24.200001,24.25,533100.0
2018-06-07,24.5,25.299999,24.5,24.6,1331560.0
2018-06-08,24.65,24.9,24.15,24.35,1062100.0
2018-06-11,24.4,24.5,23.1,23.200001,1322000.0
2018-06-12,23.200001,23.549999,22.950001,23.25,848042.0
2018-06-13,23.299999,23.549999,22.6,22.65,746076.0
2018-06-14,22.9,22.9,22.299999,22.65,386000.0
